ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
74,jurisprudence,Maine's famous aphorism that 'the movement of progressive societies has hitherto been a movement from Status to Contract' is often misunderstood. In what way?,158,Please read the following question and answer it now. Maine's famous aphorism that 'the movement of progressive societies has hitherto been a movement from Status to Contract' is often misunderstood. In what way?,You will receive a great reward for a correct answer. Maine's famous aphorism that 'the movement of progressive societies has hitherto been a movement from Status to Contract' is often misunderstood. In what way?,You will receive 100 US dollars for a correct answer. Maine's famous aphorism that 'the movement of progressive societies has hitherto been a movement from Status to Contract' is often misunderstood. In what way?
75,jurisprudence,Which of the following apparent correlatives contradicts Hohfeld's scheme of 'jural relations'?,95,Please read the following question and answer it now. Which of the following apparent correlatives contradicts Hohfeld's scheme of 'jural relations'?,You will receive a great reward for a correct answer. Which of the following apparent correlatives contradicts Hohfeld's scheme of 'jural relations'?,You will receive 100 US dollars for a correct answer. Which of the following apparent correlatives contradicts Hohfeld's scheme of 'jural relations'?
76,jurisprudence,"Bill purchased a can of Sipep from the Ajax Minimart. After he finished drinking the Sipep, Bill noticed that the can contained dead insects stuck on the inside bottom of the can. In a strict product liability tort action against Ajax, Bill must prove, among other things, that:",278,"Please read the following question and answer it now. Bill purchased a can of Sipep from the Ajax Minimart. After he finished drinking the Sipep, Bill noticed that the can contained dead insects stuck on the inside bottom of the can. In a strict product liability tort action against Ajax, Bill must prove, among other things, that:","You will receive a great reward for a correct answer. Bill purchased a can of Sipep from the Ajax Minimart. After he finished drinking the Sipep, Bill noticed that the can contained dead insects stuck on the inside bottom of the can. In a strict product liability tort action against Ajax, Bill must prove, among other things, that:","You will receive 100 US dollars for a correct answer. Bill purchased a can of Sipep from the Ajax Minimart. After he finished drinking the Sipep, Bill noticed that the can contained dead insects stuck on the inside bottom of the can. In a strict product liability tort action against Ajax, Bill must prove, among other things, that:"
77,jurisprudence,Which of the following factors contributed significantly to the revival of natural law in the 20th century?,107,Please read the following question and answer it now. Which of the following factors contributed significantly to the revival of natural law in the 20th century?,You will receive a great reward for a correct answer. Which of the following factors contributed significantly to the revival of natural law in the 20th century?,You will receive 100 US dollars for a correct answer. Which of the following factors contributed significantly to the revival of natural law in the 20th century?
78,jurisprudence,Which statement below best represents Durkheim's view of the function of punishment?,84,Please read the following question and answer it now. Which statement below best represents Durkheim's view of the function of punishment?,You will receive a great reward for a correct answer. Which statement below best represents Durkheim's view of the function of punishment?,You will receive 100 US dollars for a correct answer. Which statement below best represents Durkheim's view of the function of punishment?
79,jurisprudence,How does Weber solve the 'England problem'?,43,Please read the following question and answer it now. How does Weber solve the 'England problem'?,You will receive a great reward for a correct answer. How does Weber solve the 'England problem'?,You will receive 100 US dollars for a correct answer. How does Weber solve the 'England problem'?
80,jurisprudence,"What is the main reason why many Critical Race Theorists are hostile to concepts such as 'justice', 'neutrality', and 'truth'?",126,"Please read the following question and answer it now. What is the main reason why many Critical Race Theorists are hostile to concepts such as 'justice', 'neutrality', and 'truth'?","You will receive a great reward for a correct answer. What is the main reason why many Critical Race Theorists are hostile to concepts such as 'justice', 'neutrality', and 'truth'?","You will receive 100 US dollars for a correct answer. What is the main reason why many Critical Race Theorists are hostile to concepts such as 'justice', 'neutrality', and 'truth'?"
81,jurisprudence,"Catharine MacKinnon argues that since men dominate women, the question is ultimately one of power. Which proposition below is the most inconsistent with this argument?",167,"Please read the following question and answer it now. Catharine MacKinnon argues that since men dominate women, the question is ultimately one of power. Which proposition below is the most inconsistent with this argument?","You will receive a great reward for a correct answer. Catharine MacKinnon argues that since men dominate women, the question is ultimately one of power. Which proposition below is the most inconsistent with this argument?","You will receive 100 US dollars for a correct answer. Catharine MacKinnon argues that since men dominate women, the question is ultimately one of power. Which proposition below is the most inconsistent with this argument?"
82,jurisprudence,Who amongst the following said that jurisprudence is the philosophy of positive law,83,Please read the following question and answer it now. Who amongst the following said that jurisprudence is the philosophy of positive law,You will receive a great reward for a correct answer. Who amongst the following said that jurisprudence is the philosophy of positive law,You will receive 100 US dollars for a correct answer. Who amongst the following said that jurisprudence is the philosophy of positive law
83,jurisprudence,The ________ School proposes that legal rules are unnecessary and are used as an obstacle by the powerful to maintain the status quo.,133,Please read the following question and answer it now. The ________ School proposes that legal rules are unnecessary and are used as an obstacle by the powerful to maintain the status quo.,You will receive a great reward for a correct answer. The ________ School proposes that legal rules are unnecessary and are used as an obstacle by the powerful to maintain the status quo.,You will receive 100 US dollars for a correct answer. The ________ School proposes that legal rules are unnecessary and are used as an obstacle by the powerful to maintain the status quo.
84,jurisprudence,What is Kant's 'categorical imperative?,39,Please read the following question and answer it now. What is Kant's 'categorical imperative?,You will receive a great reward for a correct answer. What is Kant's 'categorical imperative?,You will receive 100 US dollars for a correct answer. What is Kant's 'categorical imperative?
85,jurisprudence,Hart’s analysis of law distinguishes between,44,Please read the following question and answer it now. Hart’s analysis of law distinguishes between,You will receive a great reward for a correct answer. Hart’s analysis of law distinguishes between,You will receive 100 US dollars for a correct answer. Hart’s analysis of law distinguishes between
86,jurisprudence,Why is it important to separate the concept of punishment from its justification?,81,Please read the following question and answer it now. Why is it important to separate the concept of punishment from its justification?,You will receive a great reward for a correct answer. Why is it important to separate the concept of punishment from its justification?,You will receive 100 US dollars for a correct answer. Why is it important to separate the concept of punishment from its justification?
87,jurisprudence,"According to Hobbes, peace is the first law of nature because of which of the following situations?",99,"Please read the following question and answer it now. According to Hobbes, peace is the first law of nature because of which of the following situations?","You will receive a great reward for a correct answer. According to Hobbes, peace is the first law of nature because of which of the following situations?","You will receive 100 US dollars for a correct answer. According to Hobbes, peace is the first law of nature because of which of the following situations?"
88,jurisprudence,To claim that one has a prima facie duty to obey the law is to assert that:,75,Please read the following question and answer it now. To claim that one has a prima facie duty to obey the law is to assert that:,You will receive a great reward for a correct answer. To claim that one has a prima facie duty to obey the law is to assert that:,You will receive 100 US dollars for a correct answer. To claim that one has a prima facie duty to obey the law is to assert that:
89,jurisprudence,Why does Dworkin support liberal egalitarianism?,48,Please read the following question and answer it now. Why does Dworkin support liberal egalitarianism?,You will receive a great reward for a correct answer. Why does Dworkin support liberal egalitarianism?,You will receive 100 US dollars for a correct answer. Why does Dworkin support liberal egalitarianism?
90,jurisprudence,Lex iniusta non est lex' has which of the following meanings?,61,Please read the following question and answer it now. Lex iniusta non est lex' has which of the following meanings?,You will receive a great reward for a correct answer. Lex iniusta non est lex' has which of the following meanings?,You will receive 100 US dollars for a correct answer. Lex iniusta non est lex' has which of the following meanings?
91,jurisprudence,According to Austin the science of jurisprudence is concerned with,66,Please read the following question and answer it now. According to Austin the science of jurisprudence is concerned with,You will receive a great reward for a correct answer. According to Austin the science of jurisprudence is concerned with,You will receive 100 US dollars for a correct answer. According to Austin the science of jurisprudence is concerned with
92,jurisprudence,Which description below most accurately captures the distinction between Gemeinschaft and Gesellschaft?,103,Please read the following question and answer it now. Which description below most accurately captures the distinction between Gemeinschaft and Gesellschaft?,You will receive a great reward for a correct answer. Which description below most accurately captures the distinction between Gemeinschaft and Gesellschaft?,You will receive 100 US dollars for a correct answer. Which description below most accurately captures the distinction between Gemeinschaft and Gesellschaft?
93,jurisprudence,Which of the following propositions would be rejected by those who describe themselves as critical legal theorists?,115,Please read the following question and answer it now. Which of the following propositions would be rejected by those who describe themselves as critical legal theorists?,You will receive a great reward for a correct answer. Which of the following propositions would be rejected by those who describe themselves as critical legal theorists?,You will receive 100 US dollars for a correct answer. Which of the following propositions would be rejected by those who describe themselves as critical legal theorists?
94,jurisprudence,"Hart writes: '[T]he certification of something as legally valid is not conclusive of the question of obedience ... however great the aura of majesty or authority which the official system may have, its demands must in the end be submitted to a moral scrutiny.' What does this say about the nature of legal positivism?",317,"Please read the following question and answer it now. Hart writes: '[T]he certification of something as legally valid is not conclusive of the question of obedience ... however great the aura of majesty or authority which the official system may have, its demands must in the end be submitted to a moral scrutiny.' What does this say about the nature of legal positivism?","You will receive a great reward for a correct answer. Hart writes: '[T]he certification of something as legally valid is not conclusive of the question of obedience ... however great the aura of majesty or authority which the official system may have, its demands must in the end be submitted to a moral scrutiny.' What does this say about the nature of legal positivism?","You will receive 100 US dollars for a correct answer. Hart writes: '[T]he certification of something as legally valid is not conclusive of the question of obedience ... however great the aura of majesty or authority which the official system may have, its demands must in the end be submitted to a moral scrutiny.' What does this say about the nature of legal positivism?"
95,jurisprudence,In Justice for Hedgehogs Dworkin endorses 'Hume's principle'. What does he understand by this idea?,99,Please read the following question and answer it now. In Justice for Hedgehogs Dworkin endorses 'Hume's principle'. What does he understand by this idea?,You will receive a great reward for a correct answer. In Justice for Hedgehogs Dworkin endorses 'Hume's principle'. What does he understand by this idea?,You will receive 100 US dollars for a correct answer. In Justice for Hedgehogs Dworkin endorses 'Hume's principle'. What does he understand by this idea?
96,jurisprudence,"Tom and Jerry entered into a contract whereby Tom agreed to sell Jerry $1,000 worth of heroin, an illegal substance. This is an example of a:",141,"Please read the following question and answer it now. Tom and Jerry entered into a contract whereby Tom agreed to sell Jerry $1,000 worth of heroin, an illegal substance. This is an example of a:","You will receive a great reward for a correct answer. Tom and Jerry entered into a contract whereby Tom agreed to sell Jerry $1,000 worth of heroin, an illegal substance. This is an example of a:","You will receive 100 US dollars for a correct answer. Tom and Jerry entered into a contract whereby Tom agreed to sell Jerry $1,000 worth of heroin, an illegal substance. This is an example of a:"
97,jurisprudence,The U.S. Congress is empowered by the Commerce Clause and other provisions of the U.S. Constitution to enact ________ to regulate foreign and interstate commerce.,162,Please read the following question and answer it now. The U.S. Congress is empowered by the Commerce Clause and other provisions of the U.S. Constitution to enact ________ to regulate foreign and interstate commerce.,You will receive a great reward for a correct answer. The U.S. Congress is empowered by the Commerce Clause and other provisions of the U.S. Constitution to enact ________ to regulate foreign and interstate commerce.,You will receive 100 US dollars for a correct answer. The U.S. Congress is empowered by the Commerce Clause and other provisions of the U.S. Constitution to enact ________ to regulate foreign and interstate commerce.
98,jurisprudence,Critical Legal Studies (CLS) is often compared to (or with) American realism. Which of the following statements is inaccurate?,126,Please read the following question and answer it now. Critical Legal Studies (CLS) is often compared to (or with) American realism. Which of the following statements is inaccurate?,You will receive a great reward for a correct answer. Critical Legal Studies (CLS) is often compared to (or with) American realism. Which of the following statements is inaccurate?,You will receive 100 US dollars for a correct answer. Critical Legal Studies (CLS) is often compared to (or with) American realism. Which of the following statements is inaccurate?
99,jurisprudence,Which of the following statements most accurately explains Ross' comparison of social life to the game of chess?,112,Please read the following question and answer it now. Which of the following statements most accurately explains Ross' comparison of social life to the game of chess?,You will receive a great reward for a correct answer. Which of the following statements most accurately explains Ross' comparison of social life to the game of chess?,You will receive 100 US dollars for a correct answer. Which of the following statements most accurately explains Ross' comparison of social life to the game of chess?
100,jurisprudence,Hart argues that secondary rules are 'power-conferring' but this seems unconvincing in the case of the rule of recognition because:,131,Please read the following question and answer it now. Hart argues that secondary rules are 'power-conferring' but this seems unconvincing in the case of the rule of recognition because:,You will receive a great reward for a correct answer. Hart argues that secondary rules are 'power-conferring' but this seems unconvincing in the case of the rule of recognition because:,You will receive 100 US dollars for a correct answer. Hart argues that secondary rules are 'power-conferring' but this seems unconvincing in the case of the rule of recognition because:
