ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
44,econometrics,"Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable",573,"Please read the following question and answer it now. Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable","You will receive a great reward for a correct answer. Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable","You will receive 100 US dollars for a correct answer. Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable"
45,econometrics,"Which of the following conditions are necessary for a series to be classifiable as a weakly stationary process?

(i) It must have a constant mean

(ii) It must have a constant variance

(iii) It must have constant autocovariances for given lags

(iv) It must have a constant probability distribution",299,"Please read the following question and answer it now. Which of the following conditions are necessary for a series to be classifiable as a weakly stationary process?

(i) It must have a constant mean

(ii) It must have a constant variance

(iii) It must have constant autocovariances for given lags

(iv) It must have a constant probability distribution","You will receive a great reward for a correct answer. Which of the following conditions are necessary for a series to be classifiable as a weakly stationary process?

(i) It must have a constant mean

(ii) It must have a constant variance

(iii) It must have constant autocovariances for given lags

(iv) It must have a constant probability distribution","You will receive 100 US dollars for a correct answer. Which of the following conditions are necessary for a series to be classifiable as a weakly stationary process?

(i) It must have a constant mean

(ii) It must have a constant variance

(iii) It must have constant autocovariances for given lags

(iv) It must have a constant probability distribution"
46,econometrics,What is the main difference between the Dickey Fuller (DF) and Phillips-Perron (PP) approaches to unit root testing?,116,Please read the following question and answer it now. What is the main difference between the Dickey Fuller (DF) and Phillips-Perron (PP) approaches to unit root testing?,You will receive a great reward for a correct answer. What is the main difference between the Dickey Fuller (DF) and Phillips-Perron (PP) approaches to unit root testing?,You will receive 100 US dollars for a correct answer. What is the main difference between the Dickey Fuller (DF) and Phillips-Perron (PP) approaches to unit root testing?
47,econometrics,What are the dimensions of $\hat{u}^t \hat{u}?,46,Please read the following question and answer it now. What are the dimensions of $\hat{u}^t \hat{u}?,You will receive a great reward for a correct answer. What are the dimensions of $\hat{u}^t \hat{u}?,You will receive 100 US dollars for a correct answer. What are the dimensions of $\hat{u}^t \hat{u}?
48,econometrics,The residual from a standard regression model is defined as,59,Please read the following question and answer it now. The residual from a standard regression model is defined as,You will receive a great reward for a correct answer. The residual from a standard regression model is defined as,You will receive 100 US dollars for a correct answer. The residual from a standard regression model is defined as
49,econometrics,"How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts?",158,"Please read the following question and answer it now. How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts?","You will receive a great reward for a correct answer. How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts?","You will receive 100 US dollars for a correct answer. How many parameters will be required to be estimated in total for all equations of a standard form, unrestricted, tri-variate VAR(4), ignoring the intercepts?"
50,econometrics,"Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?",224,"Please read the following question and answer it now. Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?","You will receive a great reward for a correct answer. Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?","You will receive 100 US dollars for a correct answer. Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?"
51,econometrics,Which one of the following is NOT a plausible remedy for near multicollinearity?,80,Please read the following question and answer it now. Which one of the following is NOT a plausible remedy for near multicollinearity?,You will receive a great reward for a correct answer. Which one of the following is NOT a plausible remedy for near multicollinearity?,You will receive 100 US dollars for a correct answer. Which one of the following is NOT a plausible remedy for near multicollinearity?
52,econometrics,Which of the following statements is TRUE concerning the standard regression model?,83,Please read the following question and answer it now. Which of the following statements is TRUE concerning the standard regression model?,You will receive a great reward for a correct answer. Which of the following statements is TRUE concerning the standard regression model?,You will receive 100 US dollars for a correct answer. Which of the following statements is TRUE concerning the standard regression model?
53,econometrics,A dependent variable whose values are not observable outside a certain range but where the corresponding values of the independent variables are still available would be most accurately described as what kind of variable?,221,Please read the following question and answer it now. A dependent variable whose values are not observable outside a certain range but where the corresponding values of the independent variables are still available would be most accurately described as what kind of variable?,You will receive a great reward for a correct answer. A dependent variable whose values are not observable outside a certain range but where the corresponding values of the independent variables are still available would be most accurately described as what kind of variable?,You will receive 100 US dollars for a correct answer. A dependent variable whose values are not observable outside a certain range but where the corresponding values of the independent variables are still available would be most accurately described as what kind of variable?
54,econometrics,Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?,214,Please read the following question and answer it now. Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?,You will receive a great reward for a correct answer. Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?,You will receive 100 US dollars for a correct answer. Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?
55,econometrics,"If a series, y, follows a random walk with drift b, what is the optimal one-step ahead forecast of the change in y?",115,"Please read the following question and answer it now. If a series, y, follows a random walk with drift b, what is the optimal one-step ahead forecast of the change in y?","You will receive a great reward for a correct answer. If a series, y, follows a random walk with drift b, what is the optimal one-step ahead forecast of the change in y?","You will receive 100 US dollars for a correct answer. If a series, y, follows a random walk with drift b, what is the optimal one-step ahead forecast of the change in y?"
56,econometrics,Consider a series that follows an MA(1) with zero mean and a moving average coefficient of 0.4. What is the value of the autocovariance at lag 1?,145,Please read the following question and answer it now. Consider a series that follows an MA(1) with zero mean and a moving average coefficient of 0.4. What is the value of the autocovariance at lag 1?,You will receive a great reward for a correct answer. Consider a series that follows an MA(1) with zero mean and a moving average coefficient of 0.4. What is the value of the autocovariance at lag 1?,You will receive 100 US dollars for a correct answer. Consider a series that follows an MA(1) with zero mean and a moving average coefficient of 0.4. What is the value of the autocovariance at lag 1?
57,econometrics,"If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?",88,"Please read the following question and answer it now. If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?","You will receive a great reward for a correct answer. If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?","You will receive 100 US dollars for a correct answer. If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?"
58,econometrics,"Which of the following statements are true concerning the acf and pacf?

(i) The acf and pacf are often hard to interpret in practice

(ii) The acf and pacf can be difficult to calculate for some data sets

(iii) Information criteria represent an alternative approach to model order determination

(iv) If applied correctly, the acf and pacf will always deliver unique model selections",385,"Please read the following question and answer it now. Which of the following statements are true concerning the acf and pacf?

(i) The acf and pacf are often hard to interpret in practice

(ii) The acf and pacf can be difficult to calculate for some data sets

(iii) Information criteria represent an alternative approach to model order determination

(iv) If applied correctly, the acf and pacf will always deliver unique model selections","You will receive a great reward for a correct answer. Which of the following statements are true concerning the acf and pacf?

(i) The acf and pacf are often hard to interpret in practice

(ii) The acf and pacf can be difficult to calculate for some data sets

(iii) Information criteria represent an alternative approach to model order determination

(iv) If applied correctly, the acf and pacf will always deliver unique model selections","You will receive 100 US dollars for a correct answer. Which of the following statements are true concerning the acf and pacf?

(i) The acf and pacf are often hard to interpret in practice

(ii) The acf and pacf can be difficult to calculate for some data sets

(iii) Information criteria represent an alternative approach to model order determination

(iv) If applied correctly, the acf and pacf will always deliver unique model selections"
59,econometrics,Which of the following could be used as a test for autocorrelation up to third order?,85,Please read the following question and answer it now. Which of the following could be used as a test for autocorrelation up to third order?,You will receive a great reward for a correct answer. Which of the following could be used as a test for autocorrelation up to third order?,You will receive 100 US dollars for a correct answer. Which of the following could be used as a test for autocorrelation up to third order?
60,econometrics,"If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient.",579,"Please read the following question and answer it now. If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient.","You will receive a great reward for a correct answer. If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient.","You will receive 100 US dollars for a correct answer. If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient."
61,econometrics,"Under the matrix notation for the classical linear regression model, $y = X \beta + u$, what are the dimensions of $u$?",119,"Please read the following question and answer it now. Under the matrix notation for the classical linear regression model, $y = X \beta + u$, what are the dimensions of $u$?","You will receive a great reward for a correct answer. Under the matrix notation for the classical linear regression model, $y = X \beta + u$, what are the dimensions of $u$?","You will receive 100 US dollars for a correct answer. Under the matrix notation for the classical linear regression model, $y = X \beta + u$, what are the dimensions of $u$?"
62,econometrics,Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?,101,Please read the following question and answer it now. Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?,You will receive a great reward for a correct answer. Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?,You will receive 100 US dollars for a correct answer. Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?
63,econometrics,"Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels.",325,"Please read the following question and answer it now. Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels.","You will receive a great reward for a correct answer. Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels.","You will receive 100 US dollars for a correct answer. Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels."
64,econometrics,"Suppose that 100 separate firms were tested to determine how many of them ""beat the market"" using a Jensen-type regression, and it is found that 3 fund managers significantly do so. Does this suggest prima facie evidence for stock market inefficiency?",251,"Please read the following question and answer it now. Suppose that 100 separate firms were tested to determine how many of them ""beat the market"" using a Jensen-type regression, and it is found that 3 fund managers significantly do so. Does this suggest prima facie evidence for stock market inefficiency?","You will receive a great reward for a correct answer. Suppose that 100 separate firms were tested to determine how many of them ""beat the market"" using a Jensen-type regression, and it is found that 3 fund managers significantly do so. Does this suggest prima facie evidence for stock market inefficiency?","You will receive 100 US dollars for a correct answer. Suppose that 100 separate firms were tested to determine how many of them ""beat the market"" using a Jensen-type regression, and it is found that 3 fund managers significantly do so. Does this suggest prima facie evidence for stock market inefficiency?"
65,econometrics,"Which of the following is an equivalent expression for saying that the explanatory variable is ""non-stochastic""?",112,"Please read the following question and answer it now. Which of the following is an equivalent expression for saying that the explanatory variable is ""non-stochastic""?","You will receive a great reward for a correct answer. Which of the following is an equivalent expression for saying that the explanatory variable is ""non-stochastic""?","You will receive 100 US dollars for a correct answer. Which of the following is an equivalent expression for saying that the explanatory variable is ""non-stochastic""?"
66,econometrics,"Which of the following statements are true concerning the autocorrelation function (acf) and partial autocorrelation function (pacf)?

i) The acf and pacf will always be identical at lag one whatever the model

ii) The pacf for an MA(q) model will in general be non-zero beyond lag q

iii) The pacf for an AR(p) model will be zero beyond lag p

iv) The acf and pacf will be the same at lag two for an MA(1) model",412,"Please read the following question and answer it now. Which of the following statements are true concerning the autocorrelation function (acf) and partial autocorrelation function (pacf)?

i) The acf and pacf will always be identical at lag one whatever the model

ii) The pacf for an MA(q) model will in general be non-zero beyond lag q

iii) The pacf for an AR(p) model will be zero beyond lag p

iv) The acf and pacf will be the same at lag two for an MA(1) model","You will receive a great reward for a correct answer. Which of the following statements are true concerning the autocorrelation function (acf) and partial autocorrelation function (pacf)?

i) The acf and pacf will always be identical at lag one whatever the model

ii) The pacf for an MA(q) model will in general be non-zero beyond lag q

iii) The pacf for an AR(p) model will be zero beyond lag p

iv) The acf and pacf will be the same at lag two for an MA(1) model","You will receive 100 US dollars for a correct answer. Which of the following statements are true concerning the autocorrelation function (acf) and partial autocorrelation function (pacf)?

i) The acf and pacf will always be identical at lag one whatever the model

ii) The pacf for an MA(q) model will in general be non-zero beyond lag q

iii) The pacf for an AR(p) model will be zero beyond lag p

iv) The acf and pacf will be the same at lag two for an MA(1) model"
67,econometrics,"Suppose that the following regression is estimated using 27 quarterly observations:

$y_t = \beta_1 + \beta_2 x_2 + \beta_3 x_{3t} + u_t$

What is the appropriate critical value for a 2-sided 5% size of test of $H_0: \beta_3 = 1$?",230,"Please read the following question and answer it now. Suppose that the following regression is estimated using 27 quarterly observations:

$y_t = \beta_1 + \beta_2 x_2 + \beta_3 x_{3t} + u_t$

What is the appropriate critical value for a 2-sided 5% size of test of $H_0: \beta_3 = 1$?","You will receive a great reward for a correct answer. Suppose that the following regression is estimated using 27 quarterly observations:

$y_t = \beta_1 + \beta_2 x_2 + \beta_3 x_{3t} + u_t$

What is the appropriate critical value for a 2-sided 5% size of test of $H_0: \beta_3 = 1$?","You will receive 100 US dollars for a correct answer. Suppose that the following regression is estimated using 27 quarterly observations:

$y_t = \beta_1 + \beta_2 x_2 + \beta_3 x_{3t} + u_t$

What is the appropriate critical value for a 2-sided 5% size of test of $H_0: \beta_3 = 1$?"
68,econometrics,"Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae",711,"Please read the following question and answer it now. Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae","You will receive a great reward for a correct answer. Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae","You will receive 100 US dollars for a correct answer. Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae"
69,econometrics,"Consider the following model for $y_t$:

$y_t = \mu + \lambda t + u_t$

Which one of the following most accurately describes the process for $y_t$?",147,"Please read the following question and answer it now. Consider the following model for $y_t$:

$y_t = \mu + \lambda t + u_t$

Which one of the following most accurately describes the process for $y_t$?","You will receive a great reward for a correct answer. Consider the following model for $y_t$:

$y_t = \mu + \lambda t + u_t$

Which one of the following most accurately describes the process for $y_t$?","You will receive 100 US dollars for a correct answer. Consider the following model for $y_t$:

$y_t = \mu + \lambda t + u_t$

Which one of the following most accurately describes the process for $y_t$?"
70,econometrics,"If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?",140,"Please read the following question and answer it now. If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?","You will receive a great reward for a correct answer. If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?","You will receive 100 US dollars for a correct answer. If there were a leverage effect in practice, what would be the shape of the news impact curve for as model that accounted for that leverage?"
71,econometrics,"Under the null hypothesis of a Bera-Jarque test, the distribution has",69,"Please read the following question and answer it now. Under the null hypothesis of a Bera-Jarque test, the distribution has","You will receive a great reward for a correct answer. Under the null hypothesis of a Bera-Jarque test, the distribution has","You will receive 100 US dollars for a correct answer. Under the null hypothesis of a Bera-Jarque test, the distribution has"
72,econometrics,A Hausman test would be used for,32,Please read the following question and answer it now. A Hausman test would be used for,You will receive a great reward for a correct answer. A Hausman test would be used for,You will receive 100 US dollars for a correct answer. A Hausman test would be used for
73,econometrics,"Which of the following statements are true concerning a comparison between ARCH(q) and GARCH(1,1) models?

i) The ARCH(q) model is likely to be the more parsimonious


ii) The ARCH(q) model is the more likely to violate non-negativity constraints


iii) The ARCH(q) model can allow for an infinite number of previous lags of squared

returns to affect the current conditional variance


iv) The GARCH(1,1) model will usually be sufficient to capture all of the dependence

in the conditional variance",500,"Please read the following question and answer it now. Which of the following statements are true concerning a comparison between ARCH(q) and GARCH(1,1) models?

i) The ARCH(q) model is likely to be the more parsimonious


ii) The ARCH(q) model is the more likely to violate non-negativity constraints


iii) The ARCH(q) model can allow for an infinite number of previous lags of squared

returns to affect the current conditional variance


iv) The GARCH(1,1) model will usually be sufficient to capture all of the dependence

in the conditional variance","You will receive a great reward for a correct answer. Which of the following statements are true concerning a comparison between ARCH(q) and GARCH(1,1) models?

i) The ARCH(q) model is likely to be the more parsimonious


ii) The ARCH(q) model is the more likely to violate non-negativity constraints


iii) The ARCH(q) model can allow for an infinite number of previous lags of squared

returns to affect the current conditional variance


iv) The GARCH(1,1) model will usually be sufficient to capture all of the dependence

in the conditional variance","You will receive 100 US dollars for a correct answer. Which of the following statements are true concerning a comparison between ARCH(q) and GARCH(1,1) models?

i) The ARCH(q) model is likely to be the more parsimonious


ii) The ARCH(q) model is the more likely to violate non-negativity constraints


iii) The ARCH(q) model can allow for an infinite number of previous lags of squared

returns to affect the current conditional variance


iv) The GARCH(1,1) model will usually be sufficient to capture all of the dependence

in the conditional variance"
74,econometrics,"Suppose that we are interested in testing the null hypothesis that a GARCH(2,2) model can be restricted to a process with a constant conditional variance using the likelihood ratio test approach. Which of the following statements are true?",239,"Please read the following question and answer it now. Suppose that we are interested in testing the null hypothesis that a GARCH(2,2) model can be restricted to a process with a constant conditional variance using the likelihood ratio test approach. Which of the following statements are true?","You will receive a great reward for a correct answer. Suppose that we are interested in testing the null hypothesis that a GARCH(2,2) model can be restricted to a process with a constant conditional variance using the likelihood ratio test approach. Which of the following statements are true?","You will receive 100 US dollars for a correct answer. Suppose that we are interested in testing the null hypothesis that a GARCH(2,2) model can be restricted to a process with a constant conditional variance using the likelihood ratio test approach. Which of the following statements are true?"
75,econometrics,"Suppose that a hypothesis test is conducted using a 5% significance level. Which of the following statements are correct?

(i) The significance level is equal to the size of the test

(ii) The significance level is equal to the power of the test

(iii) 2.5% of the total distribution will be in each tail rejection region for a 2-sided test

(iv) 5% of the total distribution will be in each tail rejection region for a 2-sided test.",433,"Please read the following question and answer it now. Suppose that a hypothesis test is conducted using a 5% significance level. Which of the following statements are correct?

(i) The significance level is equal to the size of the test

(ii) The significance level is equal to the power of the test

(iii) 2.5% of the total distribution will be in each tail rejection region for a 2-sided test

(iv) 5% of the total distribution will be in each tail rejection region for a 2-sided test.","You will receive a great reward for a correct answer. Suppose that a hypothesis test is conducted using a 5% significance level. Which of the following statements are correct?

(i) The significance level is equal to the size of the test

(ii) The significance level is equal to the power of the test

(iii) 2.5% of the total distribution will be in each tail rejection region for a 2-sided test

(iv) 5% of the total distribution will be in each tail rejection region for a 2-sided test.","You will receive 100 US dollars for a correct answer. Suppose that a hypothesis test is conducted using a 5% significance level. Which of the following statements are correct?

(i) The significance level is equal to the size of the test

(ii) The significance level is equal to the power of the test

(iii) 2.5% of the total distribution will be in each tail rejection region for a 2-sided test

(iv) 5% of the total distribution will be in each tail rejection region for a 2-sided test."
76,econometrics,Negative residual autocorrelation is indicated by which one of the following?,77,Please read the following question and answer it now. Negative residual autocorrelation is indicated by which one of the following?,You will receive a great reward for a correct answer. Negative residual autocorrelation is indicated by which one of the following?,You will receive 100 US dollars for a correct answer. Negative residual autocorrelation is indicated by which one of the following?
77,econometrics,"Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable",220,"Please read the following question and answer it now. Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable","You will receive a great reward for a correct answer. Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable","You will receive 100 US dollars for a correct answer. Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable"
78,econometrics,"If an estimator is said to have minimum variance, which of the following statements is NOT implied?",99,"Please read the following question and answer it now. If an estimator is said to have minimum variance, which of the following statements is NOT implied?","You will receive a great reward for a correct answer. If an estimator is said to have minimum variance, which of the following statements is NOT implied?","You will receive 100 US dollars for a correct answer. If an estimator is said to have minimum variance, which of the following statements is NOT implied?"
79,econometrics,A parsimonious model is one that,32,Please read the following question and answer it now. A parsimonious model is one that,You will receive a great reward for a correct answer. A parsimonious model is one that,You will receive 100 US dollars for a correct answer. A parsimonious model is one that
80,econometrics,For an autoregressive process to be considered stationary,57,Please read the following question and answer it now. For an autoregressive process to be considered stationary,You will receive a great reward for a correct answer. For an autoregressive process to be considered stationary,You will receive 100 US dollars for a correct answer. For an autoregressive process to be considered stationary
81,econometrics,"Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.",549,"Please read the following question and answer it now. Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.","You will receive a great reward for a correct answer. Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.","You will receive 100 US dollars for a correct answer. Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables."
82,econometrics,"Under which of the following situations would bootstrapping be preferred to pure simulation?

i) If it is desired that the distributional properties of the data in the experiment

are the same as those of some actual data


ii) If it is desired that the distributional properties of the data in the experiment

are known exactly


iii) If the distributional properties of the actual data are unknown


iv) If the sample of actual data available is very small",458,"Please read the following question and answer it now. Under which of the following situations would bootstrapping be preferred to pure simulation?

i) If it is desired that the distributional properties of the data in the experiment

are the same as those of some actual data


ii) If it is desired that the distributional properties of the data in the experiment

are known exactly


iii) If the distributional properties of the actual data are unknown


iv) If the sample of actual data available is very small","You will receive a great reward for a correct answer. Under which of the following situations would bootstrapping be preferred to pure simulation?

i) If it is desired that the distributional properties of the data in the experiment

are the same as those of some actual data


ii) If it is desired that the distributional properties of the data in the experiment

are known exactly


iii) If the distributional properties of the actual data are unknown


iv) If the sample of actual data available is very small","You will receive 100 US dollars for a correct answer. Under which of the following situations would bootstrapping be preferred to pure simulation?

i) If it is desired that the distributional properties of the data in the experiment

are the same as those of some actual data


ii) If it is desired that the distributional properties of the data in the experiment

are known exactly


iii) If the distributional properties of the actual data are unknown


iv) If the sample of actual data available is very small"
83,econometrics,The price of a house is best described as what type of number?,62,Please read the following question and answer it now. The price of a house is best described as what type of number?,You will receive a great reward for a correct answer. The price of a house is best described as what type of number?,You will receive 100 US dollars for a correct answer. The price of a house is best described as what type of number?
84,econometrics,Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?,116,Please read the following question and answer it now. Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?,You will receive a great reward for a correct answer. Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?,You will receive 100 US dollars for a correct answer. Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?
