ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
78,high_school_microeconomics,Which of the following certainly lowers the equilibrium price of a good exchanged in a competitive market?,106,Please read the following question and answer it now. Which of the following certainly lowers the equilibrium price of a good exchanged in a competitive market?,You will receive a great reward for a correct answer. Which of the following certainly lowers the equilibrium price of a good exchanged in a competitive market?,You will receive 100 US dollars for a correct answer. Which of the following certainly lowers the equilibrium price of a good exchanged in a competitive market?
79,high_school_microeconomics,The law of diminishing marginal utility is most useful for explaining the,73,Please read the following question and answer it now. The law of diminishing marginal utility is most useful for explaining the,You will receive a great reward for a correct answer. The law of diminishing marginal utility is most useful for explaining the,You will receive 100 US dollars for a correct answer. The law of diminishing marginal utility is most useful for explaining the
80,high_school_microeconomics,"Assume a firm hires labor for $15 each and sells its products for $3 each. If the MP of the 3rd worker is 10, which of the following statements would be the most true?",167,"Please read the following question and answer it now. Assume a firm hires labor for $15 each and sells its products for $3 each. If the MP of the 3rd worker is 10, which of the following statements would be the most true?","You will receive a great reward for a correct answer. Assume a firm hires labor for $15 each and sells its products for $3 each. If the MP of the 3rd worker is 10, which of the following statements would be the most true?","You will receive 100 US dollars for a correct answer. Assume a firm hires labor for $15 each and sells its products for $3 each. If the MP of the 3rd worker is 10, which of the following statements would be the most true?"
81,high_school_microeconomics,"If the per unit price of labor, a variable resource, increases, it causes which of the following?",97,"Please read the following question and answer it now. If the per unit price of labor, a variable resource, increases, it causes which of the following?","You will receive a great reward for a correct answer. If the per unit price of labor, a variable resource, increases, it causes which of the following?","You will receive 100 US dollars for a correct answer. If the per unit price of labor, a variable resource, increases, it causes which of the following?"
82,high_school_microeconomics,The supply curve for lawn-mowing services is likely to slope upward because of,78,Please read the following question and answer it now. The supply curve for lawn-mowing services is likely to slope upward because of,You will receive a great reward for a correct answer. The supply curve for lawn-mowing services is likely to slope upward because of,You will receive 100 US dollars for a correct answer. The supply curve for lawn-mowing services is likely to slope upward because of
83,high_school_microeconomics,Which of the following is not a characteristic of a kinked demand curve?,72,Please read the following question and answer it now. Which of the following is not a characteristic of a kinked demand curve?,You will receive a great reward for a correct answer. Which of the following is not a characteristic of a kinked demand curve?,You will receive 100 US dollars for a correct answer. Which of the following is not a characteristic of a kinked demand curve?
84,high_school_microeconomics,Economics is a social science that,34,Please read the following question and answer it now. Economics is a social science that,You will receive a great reward for a correct answer. Economics is a social science that,You will receive 100 US dollars for a correct answer. Economics is a social science that
85,high_school_microeconomics,Which of the following is most likely to result in a shift to the right in the demand curve for orange juice?,109,Please read the following question and answer it now. Which of the following is most likely to result in a shift to the right in the demand curve for orange juice?,You will receive a great reward for a correct answer. Which of the following is most likely to result in a shift to the right in the demand curve for orange juice?,You will receive 100 US dollars for a correct answer. Which of the following is most likely to result in a shift to the right in the demand curve for orange juice?
86,high_school_microeconomics,The law of increasing costs is useful in describing,51,Please read the following question and answer it now. The law of increasing costs is useful in describing,You will receive a great reward for a correct answer. The law of increasing costs is useful in describing,You will receive 100 US dollars for a correct answer. The law of increasing costs is useful in describing
87,high_school_microeconomics,The market demand curve for labor will shift to the right when,62,Please read the following question and answer it now. The market demand curve for labor will shift to the right when,You will receive a great reward for a correct answer. The market demand curve for labor will shift to the right when,You will receive 100 US dollars for a correct answer. The market demand curve for labor will shift to the right when
88,high_school_microeconomics,"When a good is taxed, the tax burden falls mainly on the consumer if",68,"Please read the following question and answer it now. When a good is taxed, the tax burden falls mainly on the consumer if","You will receive a great reward for a correct answer. When a good is taxed, the tax burden falls mainly on the consumer if","You will receive 100 US dollars for a correct answer. When a good is taxed, the tax burden falls mainly on the consumer if"
89,high_school_microeconomics,Which of the following statements is accurate in regard to a perfectly competitive firm?,88,Please read the following question and answer it now. Which of the following statements is accurate in regard to a perfectly competitive firm?,You will receive a great reward for a correct answer. Which of the following statements is accurate in regard to a perfectly competitive firm?,You will receive 100 US dollars for a correct answer. Which of the following statements is accurate in regard to a perfectly competitive firm?
90,high_school_microeconomics,A production possibility frontier will be a straight line when,62,Please read the following question and answer it now. A production possibility frontier will be a straight line when,You will receive a great reward for a correct answer. A production possibility frontier will be a straight line when,You will receive 100 US dollars for a correct answer. A production possibility frontier will be a straight line when
91,high_school_microeconomics,Which of the following is true about the relationship of the average total cost (ATC) curve and the marginal cost (MC) curve?,125,Please read the following question and answer it now. Which of the following is true about the relationship of the average total cost (ATC) curve and the marginal cost (MC) curve?,You will receive a great reward for a correct answer. Which of the following is true about the relationship of the average total cost (ATC) curve and the marginal cost (MC) curve?,You will receive 100 US dollars for a correct answer. Which of the following is true about the relationship of the average total cost (ATC) curve and the marginal cost (MC) curve?
92,high_school_microeconomics,"With the presence of a negative externality, which of the following would internalize (or correct) the externality?",115,"Please read the following question and answer it now. With the presence of a negative externality, which of the following would internalize (or correct) the externality?","You will receive a great reward for a correct answer. With the presence of a negative externality, which of the following would internalize (or correct) the externality?","You will receive 100 US dollars for a correct answer. With the presence of a negative externality, which of the following would internalize (or correct) the externality?"
93,high_school_microeconomics,"In order to hire the least-cost combination of labor and capital, the firm must do which of the following?",106,"Please read the following question and answer it now. In order to hire the least-cost combination of labor and capital, the firm must do which of the following?","You will receive a great reward for a correct answer. In order to hire the least-cost combination of labor and capital, the firm must do which of the following?","You will receive 100 US dollars for a correct answer. In order to hire the least-cost combination of labor and capital, the firm must do which of the following?"
94,high_school_microeconomics,"At the birthday party of your best friend, you see Skylar help himself to a second piece of cake. For this individual, it must be the case that",143,"Please read the following question and answer it now. At the birthday party of your best friend, you see Skylar help himself to a second piece of cake. For this individual, it must be the case that","You will receive a great reward for a correct answer. At the birthday party of your best friend, you see Skylar help himself to a second piece of cake. For this individual, it must be the case that","You will receive 100 US dollars for a correct answer. At the birthday party of your best friend, you see Skylar help himself to a second piece of cake. For this individual, it must be the case that"
95,high_school_microeconomics,The downward-sloping demand curve is partially explained by which of the following?,83,Please read the following question and answer it now. The downward-sloping demand curve is partially explained by which of the following?,You will receive a great reward for a correct answer. The downward-sloping demand curve is partially explained by which of the following?,You will receive 100 US dollars for a correct answer. The downward-sloping demand curve is partially explained by which of the following?
96,high_school_microeconomics,"The price of labor is $2, and the price of capital is $1. The marginal product of labor is 200, and the marginal product of capital is 50. What should the firm do?",163,"Please read the following question and answer it now. The price of labor is $2, and the price of capital is $1. The marginal product of labor is 200, and the marginal product of capital is 50. What should the firm do?","You will receive a great reward for a correct answer. The price of labor is $2, and the price of capital is $1. The marginal product of labor is 200, and the marginal product of capital is 50. What should the firm do?","You will receive 100 US dollars for a correct answer. The price of labor is $2, and the price of capital is $1. The marginal product of labor is 200, and the marginal product of capital is 50. What should the firm do?"
97,high_school_microeconomics,"If firms are entering an industry that is monopolistically competitive, we would expect",87,"Please read the following question and answer it now. If firms are entering an industry that is monopolistically competitive, we would expect","You will receive a great reward for a correct answer. If firms are entering an industry that is monopolistically competitive, we would expect","You will receive 100 US dollars for a correct answer. If firms are entering an industry that is monopolistically competitive, we would expect"
98,high_school_microeconomics,Marginal cost always intersects average variable cost at,56,Please read the following question and answer it now. Marginal cost always intersects average variable cost at,You will receive a great reward for a correct answer. Marginal cost always intersects average variable cost at,You will receive 100 US dollars for a correct answer. Marginal cost always intersects average variable cost at
99,high_school_microeconomics,The law of increasing costs,27,Please read the following question and answer it now. The law of increasing costs,You will receive a great reward for a correct answer. The law of increasing costs,You will receive 100 US dollars for a correct answer. The law of increasing costs
100,high_school_microeconomics,"Which of the following is not correct for the perfectly competitive firm, in the long run?",90,"Please read the following question and answer it now. Which of the following is not correct for the perfectly competitive firm, in the long run?","You will receive a great reward for a correct answer. Which of the following is not correct for the perfectly competitive firm, in the long run?","You will receive 100 US dollars for a correct answer. Which of the following is not correct for the perfectly competitive firm, in the long run?"
